RecordID,Timestamp ,Temperature,Humidity,Light,CO2, humidityratio,Occupancy,hour ,DayOfWeek,DayType,Room
7366,2025-01-18 10:45:00,20.5,34.5,,853.0,0.005150767,0,10,Saturday,Weekend,B 
5380,2025-01-17 01:39:00,19.1,30.89,13.0,435.5,0.004221877,0,1,Friday,Weekday,B
2367,2025-01-14 23:26:00,21.0,20.815,438.0,-999.0,0.003194817,1,23,Tuesday,Weekday,B
2681,2025-01-15 04:40:00,22.1,0.20074999999999998,566.25,760.0,0.003296375,1,4,Wednesday,Weekday,A
7293,2025-01-18 09:32:00,20.79,35.79,0.0,1169.0,0.005442258,0,9,Saturday,WEEKEND,B
6322,2025-01-17 17:21:00,19.39,0.267,0.0,467.0,0.003712727,0,17,Friday,Weekday,A
4993,2025-01-16 19:12:00,19.29,31.6,0.0,436.0,0.004371412,0,19,Thursday,Weekday,Room A
3142,2025-01-15 12:21:00,19.945,18.84,0.0,436.5,0.002707281,0,12,Wednesday,Weekday,A
5907,2025-01-17 10:26:00,19.39,27.5,0.0,437.0,0.003824654,0,10,Friday,Weekday,B
6082,2025-01-17 13:21:00,19.5,27.7,0.0,453.0,0.003879261,0,13,Friday,Weekday,B
3818,2025-01-15 23:37:00,20.365,19.1,165.5,455.75,0.002817394,0,23,Wednesday,WEEKEND,C
5124,2025-01-16 21:23:00,19.1,31.39,0.0,432.0,"0,0043",0,21,Thursday,Weekday,C
1500,2025-01-14 08:59:00,21.245,22.1,0.0,637.5,0.003444845,0,8,Tuesday,Weekday,A
2665,2025-01-15 04:24:00,21.89,19.5,534.6666667,688.3333333,0.003160516,1,4,Wednesday,Weekday,B 
3343,2025-01-15 15:42:00,19.92666667,18.79,0.0,435.0,0.002696985,0,15,Wednesday,Weekday,C
467,2025-01-13 15:46:00,21.2,0.251,0.0,436.0,0.00390455,0,15,Monday,Weekday,B
114,2025-01-13 09:53:00,21.9175,27.1,0.0,556.5,0.004408469,0,9,Monday,Weekday,A
6728,2025-01-18 00:07:00,20.6,31.295,438.0,1019.5,0.004697781,1,0,Saturday,Weekend,A
5835,2025-01-17 09:14:00,19.2,27.7,0.0,434.0,0.003807042,0,9,Friday,Weekday,B
1669,2025-01-14 11:48:00,20.79,20.2,0.0,458.0,0.003059967,0,11,Tuesday,Weekday,A
1494,2025-01-14 08:53:00,21.34,22.395,0.0,654.0,0.003511601,0,8,Tuesday,Weekday,B
2155,2025-01-14 19:54:00,20.245,18.695,0.0,438.5,0.002736927,0,19,Tuesday,Weekday,A
7622,2025-01-18 15:01:00,20.29,33.0,0.0,480.0,0.004861092,0,15,Saturday,Weekend,A
1282,2025-01-14 05:21:00,22.55,28.2675,520.75,1097.5,0.004781786,1,5,Tuesday,Weekday,A 
5720,2025-01-17 07:19:00,19.39,27.125,17.0,424.25,0.003772183,0,7,Friday,Weekday,B
6876,2025-01-18 02:35:00,-999.0,34.45,464.5,,0.005472174,1,2,Saturday,Weekend,C
7820,2025-01-18 18:19:00,20.2,32.9,0.0,451.0,0.004819147,0,18,Saturday,weekday,A
4578,2025-01-16 12:17:00,19.79,27.7,0.0,443.0,0.00395022,0,12,Thursday,Weekday,C
5417,2025-01-17 02:16:00,19.315,30.7,,431.25,0.004252722,0,2,Friday,Weekday,B
2551,2025-01-15 02:30:00,21.79,20.295,489.0,801.5,0.003269913,1,2,Wednesday,Weekday,B
5043,2025-01-16 20:02:00,19.29,31.5,0.0,431.6666667,0.004357482,0,20,Thursday,Weekday,B
5144,2025-01-16 21:43:00,19.1,31.29,0.0,431.0,0.004276923,0,21,Thursday,Weekday,B
960,2025-01-13 23:59:00,22.075,26.2225,454.0,1026.5,0.0043062,1,23,Monday,Weekday,C
3003,2025-01-15 10:02:00,20.5,,0.0,479.0,0.002869474,0,10,Wednesday,Weekday,B
827,2025-01-13 21:46:00,20.7,250.0,0.0,457.5,0.003374666,0,21,Monday,Weekday,B
3180,2025-01-15 12:59:00,19.945,18.89,0.0,434.5,0.002714497,0,12,Wednesday,WeekDay,B
5664,2025-01-17 06:23:00,19.7,26.7,31.0,427.75,0.003785406,0,6,Friday,Weekday,C
1793,2025-01-14 13:52:00,20.32333333,21.29,0.0,449.3333333,0.003133949,0,13,Tuesday,Weekday,B
2607,2025-01-15 03:26:00,21.29,19.745,293.5,662.25,0.003084488,1,3,Wednesday,Weekday,A
4711,2025-01-16 14:30:00,19.6,29.5,0.0,437.0,0.004158961,0,14,Thursday,Weekday,B
1618,2025-01-14 10:57:00,21.0,19.6,0.0,473.0,0.00300743,0,10,Tuesday,Weekday,B
6053,2025-01-17 12:52:00,19.5,27.745,0.0,450.0,NA,0,12,Friday,Weekday,C
351,2025-01-13 13:50:00,21.2,25.39,0.0,467.0,0.003949949,0,13,Monday,Weekday,C
3007,2025-01-15 10:06:00,20.39,,0.0,477.0,0.002836609,0,10,Wednesday,Weekday,C
836,2025-01-13 21:55:00,20.79,22.79,411.0,492.0,0.003454488,1,21,Monday,Weekday,B
6885,2025-01-18 02:44:00,21.5,0.34245,454.0,,?,1,2,Saturday,Weekend,C
7535,2025-01-18 13:34:00,20.39,33.0,0.0,-999.0,0.004891455,0,13,Saturday,Weekend,C
2823,2025-01-15 07:02:00,21.7225,21.8925,444.0,953.5,0.003514152,1,7,Wednesday,Weekday,A
3967,2025-01-16 02:06:00,22.815,17.6,334.5,461.75,0.003016993,0,2,Thursday,Weekday,A
1765,2025-01-14 13:24:00,20.445,21.29,0.0,443.5,0.003157707,0,13,Tuesday,Weekday,C
1659,2025-01-14 11:38:00,20.89,0.201,0.0,467.0,0.003063633,0,11,Tuesday,Weekday, a
6153,2025-01-17 14:32:00,19.5,26.89,0.0,,0.003765138,0,14,Friday,Weekday,B
3970,2025-01-16 02:09:00,22.89,17.6,352.25,453.0,0.003030803,0,2,Thursday,Weekday,A
2109,2025-01-14 19:08:00,20.39,18.66666667,0.0,428.6666667,0.002757465,0,19,Tuesday,Weekday,C
1516,2025-01-14 09:15:00,21.2,21.2,0.0,585.0,0.003294654,0,9,Tuesday,Weekday,A
5613,2025-01-17 05:32:00,20.1,26.26,53.66666667,426.5,0.003816689,0,5,Friday,Weekday,C
1833,2025-01-14 14:32:00,20.1,21.2,0.0,441.0,0.003077618,0,14,Tuesday,Weekday,B
2982,2025-01-15 09:41:00,20.5,,0.0,502.0,0.002869474,0,9,Wednesday,Weekday,A
447,2025-01-13 15:26:00,21.2,25.245,0.0,450.0,0.003927249,0,15,Monday,Weekday,A
5244,2025-01-16 23:23:00,19.29,31.1,10000.0,440.0,0.004301766,0,23,Thursday,Weekday,C
65,2025-01-13 09:04:00,22.29,27.35666667,0.0,616.3333333,0.004553467,0,9,Monday,Weekday,C
6287,2025-01-17 16:46:00,19.39,26.7,?,471.0,0.003712727,0,16,Friday,Weekday,B
478,2025-01-13 15:57:00,21.2,25.0,0.0,442.3333333,0.003888897,0,15,Monday,Weekday,B
3475,2025-01-15 17:54:00,19.79,19.2,0.0,440.0,0.002732733,0,17,Wednesday,Weekday,C
6871,2025-01-18 02:30:00,21.56666667,34.5,469.0,,0.005502796,1,2,Saturday,Weekend,B
2238,2025-01-14 21:17:00,20.2,18.6,0.0,433.0,0.002715358,0,21,Tuesday,Weekday,A
1216,2025-01-14 04:15:00,22.29,25.89,459.0,797.0,0.004307653,0,4,Tuesday,Weekday,A
1138,2025-01-14 02:57:00,22.625,26.525,584.5,1043.0,0.004505516,1,2,Tuesday,Weekday,B
5000,2025-01-16 19:19:00,19.245,,0.0,430.0,0.004366035,0,19,Thursday,Weekday,C
2047,2025-01-14 18:06:00,20.39,18.82333333,0.0,430.0,0.002780711,0,18,Tuesday,Weekday,B
7058,2025-01-18 05:37:00,21.9175,37.2725,444.0,1762.0,0.006079446,1,5,Saturday,Weekend,A
6342,2025-01-17 17:41:00,19.39,26.7,0.0,478.0,0.003712727,0,17,Friday,Weekday,C
4035,2025-01-16 03:14:00,23.1,16.89,272.0,-50.0,0.002945345,0,3,Thursday,Weekday,A
7231,2025-01-18 08:30:00,21.73,37.12666667,0.0,1629.0,0.00598581,0,8,Saturday,Weekend,B
5513,2025-01-17 03:52:00,20.7,27.175,77.5,424.75,0.004100625,0,3,Friday,Weekday,A
3931,2025-01-16 01:30:00,22.5,17.7,357.5,456.0,0.002976488,0,1,Thursday,Weekday,C
5714,2025-01-17 07:13:00,19.4175,27.125,6.0,428.0,0.003778683,0,7,Friday,Weekday,C
2452,2025-01-15 00:51:00,21.5,"20,7250",509.0,839.0,0.003280543,1,0,Wednesday,Weekday,B
4685,2025-01-16 14:04:00,19.63333333,29.35666667,0.0,436.6666667,0.004147256,0,14,Thursday,Weekday,B
4807,2025-01-16 16:06:00,19.5,30.6,0.0,437.75,0.004288193,0,16,Thursday,Weekday,A
1616,2025-01-14 10:55:00,21.03333333,19.53333333,0.0,479.3333333,0.003003327,0,10,Tuesday,Weekday,C
2894,2025-01-15 08:13:00,21.7,20.84,433.0,772.0,0.003339676,1,8,Wednesday,Weekday,C
404,2025-01-13 14:43:00,21.2,25.245,0.0,453.5,0.003927249,0,14,Monday,Weekday,B
5437,2025-01-17 02:36:00,19.65,30.15,68.0,424.0,0.004264542,0,2,Friday,Weekday,A
3400,2025-01-15 16:39:00,19.89,18.89,0.0,438.0,0.002705218,0,16,Wednesday,Weekday,C
2760,2025-01-15 05:59:00,22.1,0.21445,475.25,901.75,0.003522607,1,5,Wednesday,Weekday,A
5099,2025-01-16 20:58:00,19.2,31.39,0.0,436.0,0.004317709,0,20,Thursday,Weekday,B
4512,2025-01-16 11:11:00,19.89,26.29,0.0,438.0,0.003771391,0,11,Thursday,Weekday,B
7737,2025-01-18 16:56:00,20.245,32.845,0.0,451.0,0.004824538,0,16,Saturday,Weekend,B
830,2025-01-13 21:49:00,20.7,22.5,423.6666667,465.3333333,0.003391335,0,21,Monday,Weekday,B
2657,2025-01-15 04:16:00,21.76,19.03333333,553.3333333,642.3333333,0.00305999,1,4,Wednesday,Weekday,B
999,2025-01-14 00:38:00,22.0,26.29,469.0,1024.0,0.004297525,1,0,Tuesday,Weekday,A
2203,2025-01-14 20:42:00,20.29,18.7,0.0,434.0,0.002745321,0,20,Tuesday,wknd,B
750,2025-01-13 20:29:00,20.89,23.1,0.0,452.0,0.003523482,0,20,Monday,Weekday,B
3917,2025-01-16 01:16:00,22.34,17.79,344.0,456.75,0.002962594,0,1,Thursday,Weekday,A
5803,2025-01-17 08:42:00,19.39,27.39,0.0,437.0,0.003809261,0,8,Friday,Weekend ,B
2908,2025-01-15 08:27:00,21.39,,0.0,730.6666667,0.003222838,0,8,Wednesday,Weekday,C
3597,2025-01-15 19:56:00,19.79,19.29,0.0,442.0,0.002745599,0,19,Wednesday,Weekday,B
4371,2025-01-16 08:50:00,20.2,23.0,0.0,432.0,0.003361172,0,8,Thursday,Weekday,B
7003,2025-01-18 04:42:00,21.66666667,34.83,489.0,,0.005590301,1,4,Saturday,Weekend,A
4970,2025-01-16 18:49:00,19.39,31.29,0.0,436.3333333,0.004355451,0,18,Thursday,Weekday,C
3596,2025-01-15 19:55:00,19.76,19.26,0.0,442.3333333,0.00273619,0,19,Wednesday,Weekday,C
5100,2025-01-16 20:59:00,19.245,31.445,-999.0,436.5,0.004337559,0,20,Thursday,Weekday,B
5504,2025-01-17 03:43:00,20.65,27.65,202.0,427.0,0.004159859,0,3,Friday,Weekday,B
4044,2025-01-16 03:23:00,23.075,17.0,260.5,449.75,0.002960117,0,3,Thursday,Weekday,Room A
1097,2025-01-14 02:16:00,22.2,27.0,481.5,1097.75,0.00446894,1,2,Tuesday,Weekday,B
6087,2025-01-17 13:26:00,19.5,27.6,0.0,454.0,0.00386517,0,13,Friday,Weekday,A
6949,2025-01-18 03:48:00,21.2,32.845,454.0,,0.005119277,1,3,Saturday,Weekend,B
7252,2025-01-18 08:51:00,21.39,36.5,0.0,1429.0,0.005761524,0,8,Saturday,Weekend,C
3905,2025-01-16 01:04:00,22.1,17.9725,351.0,-50.0,0.002949501,0,1,Thursday,Weekday,B
1617,2025-01-14 10:56:00,21.0,19.6,0.0,-50.0,0.00300743,0,10,Tuesday,week end,A
2417,2025-01-15 00:16:00,21.34,0.212,449.5,831.0,0.003323221,1,0,Wednesday,Weekday,A
1858,2025-01-14 14:57:00,20.245,20.84,0.0,442.0,0.003052493,0,14,Tuesday,Weekday,A
4179,2025-01-16 05:38:00,21.7,18.39,58.0,NA,0.002945197,0,5,Thursday,Weekday,B
7832,2025-01-18 18:31:00,20.1,33.0,0.0,443.5,0.004803862,0,18,Saturday,Weekend,C
6713,2025-01-17 23:52:00,20.5,31.1,447.0,953.0,0.004639369,1,23,Friday,Weekday,C
3939,2025-01-16 01:38:00,22.575,17.6,349.75,455.5,0.00297317,0,1,Thursday,Weekday,A
802,2025-01-13 21:21:00,20.7,22.7,0.0,457.5,0.003421646,0,21,Monday,Weekday,B
1321,2025-01-14 06:00:00,22.5,27.125,474.0,1071.25,0.004573078,1,6,Tuesday,Weekday,B
7941,2025-01-18 20:20:00,20.1,33.09,0.0,442.5,0.004817065,0,20,Saturday,Weekend,A
2226,2025-01-14 21:05:00,20.2,18.6,0.0,438.0,0.002715358,0,21,Tuesday,Weekday,A
7028,2025-01-18 05:07:00,21.89,36.425,457.75,,?,1,5,Saturday,Weekend,B
6644,2025-01-17 22:43:00,19.5,26.79,,470.0,0.003751051,0,22,Friday,Weekday,A
1541,2025-01-14 09:40:00,21.2,19.995,0.0,539.5,0.003106451,0,9,Tuesday,Weekday,A
4780,2025-01-16 15:39:00,19.5,30.1,0.0,439.0,0.00421765,0,15,Thursday,Weekday,B
1773,2025-01-14 13:32:00,20.39,21.29,0.0,445.5,0.003146948,0,13,Tuesday,Weekday,B
7555,2025-01-18 13:54:00,20.39,32.9,0.0,502.0,0.004876516,0,13,Saturday,Weekend,A
3472,2025-01-15 17:51:00,19.79,0.192,0.0,437.0,0.002732733,0,17,Wednesday,Weekday,A
2281,2025-01-14 22:00:00,20.15,18.89,411.0,460.0,0.002749327,1,22,Tuesday,Weekday,C
6859,2025-01-18 02:18:00,21.5,33.63333333,464.0,1431.666667,0.005341338,1,2,Saturday,WEEKEND,C
4703,2025-01-16 14:22:00,19.5,29.7,0.0,441.6666667,0.004161226,0,14,Thursday,Weekday,A
4572,2025-01-16 12:11:00,19.79,27.5,0.0,444.5,,0,12,Thursday,Weekday,B
2159,2025-01-14 19:58:00,20.29,18.79,0.0,441.0,0.002758593,0,19,Tuesday,Weekday,A
2599,2025-01-15 03:18:00,21.39,19.89,50.0,708.5,0.003126457,0,3,Wednesday,Weekday,B
6670,2025-01-17 23:09:00,19.745,28.05,,541.0,0.003989226,1,23,Friday,Weekday,A
1239,2025-01-14 04:38:00,22.2,-9.99,438.0,885.75,0.004538547,1,4,Tuesday,Weekday,A
1280,2025-01-14 05:19:00,"22,5000",28.29,513.5,1104.0,0.004770995,1,5,Tuesday,Weekday,A
2463,2025-01-15 01:02:00,21.7,21.075,482.75,850.75,0.00337754,1,1,Wednesday,Weekday,B
7305,2025-01-18 09:44:00,20.7,35.59,0.0,1116.0,0.005381409,0,9,Saturday,Weekend,B
110,2025-01-13 09:49:00,22.0,27.1,0.0,560.0,0.004430876,0,9,Monday,Weekday,B
4254,2025-01-16 06:53:00,20.79,20.15,14.0,441.0,0.003052356,0,6,Thursday,Weekday,C
4747,2025-01-16 15:06:00,19.55,30.0,0.0,436.0,0.004216719,0,15,Thursday,Weekday,A
8037,2025-01-18 21:56:00,20.34,33.0,0.0,453.0,0.004876252,0,21,Saturday,Weekend,B
1675,2025-01-14 11:54:00,20.745,NA,0.0,"460,5000",0.003072711,0,11,Tuesday,Weekday,C
5786,2025-01-17 08:25:00,19.29,27.5,0.0,427.0,0.00380077,0,8,Friday,Weekday,A
5077,2025-01-16 20:36:00,19.2,31.6,0.0,434.0,0.004346797,0,20,Thursday,Weekday,B
3298,2025-01-15 14:57:00,20.0,18.7,0.0,433.5,0.002696288,0,14,Wednesday,Weekday,A
6656,2025-01-17 22:55:00,19.5,27.1,,481.5,0.003794721,1,22,Friday,Weekday,B
3247,2025-01-15 14:06:00,,18.7,0.0,441.0,0.002696288,0,14,Wednesday,Weekday,A 
7980,2025-01-18 20:59:00,20.2,33.09,0.0,449.0,0.004847194,0,20,Saturday,Weekend,A 
7479,??,20.5,33.09,0.0,584.0,0.004938586,0,12,Saturday,Weekend,B
7513,2025-01-18 13:12:00,20.445,33.0,0.0,546.0,0.004908225,0,13,Saturday,Weekend,B
6292,2025-01-17 16:51:00,19.39,26.65,0.0,472.0,0.003705733,0,16,Friday,Weekday,B
6805,2025-01-18 01:24:00,21.15,33.0425,479.0,1384.5,0.0051344,1,1,Saturday,Weekend,A
3188,2025-01-15 13:07:00,20.0,18.84,0.0,438.0,0.002716562,0,13,Wednesday,Weekday,B
5466,2025-01-17 03:05:00,20.23,29.32333333,287.6666667,428.6666667,0.004299651,0,3,Friday,Weekday,A
2786,2025-01-15 06:25:00,21.9175,21.315,469.0,879.0,0.003462161,1,6,Wednesday,Weekday,A
3780,2025-01-15 22:59:00,19.675,19.4725,31.0,455.0,0.002751889,0,22,Wednesday,Weekday,B
944,2025-01-13 23:43:00,22.1,25.8225,484.0,998.0,0.004246575,1,23,Monday,Weekday,A
4504,2025-01-16 11:03:00,19.89,26.245,0.0,438.5,0.003764896,0,11,Thursday,Weekday,B 
3516,2025-01-15 18:35:00,19.79,19.34,0.0,439.5,0.002752747,0,18,Wednesday,Weekday,C
4190,2025-01-16 05:49:00,21.5,18.6,37.0,442.0,0.002942587,0,5,Thursday,Weekday, a
896,2025-01-13 22:55:00,21.32333333,24.29,444.0,752.0,0.003806647,1,22,Monday,Weekday,B
517,2025-01-13 16:36:00,21.05,24.945,0.0,440.0,0.003844489,0,16,Monday,Weekday,C
4590,2025-01-16 12:29:00,19.79,27.79,0.0,439.5,0.003963136,0,12,Thursday,Weekday,B
6027,2025-01-17 12:26:00,19.5,27.7,0.0,4500.0,0.003879261,0,12,Friday,Weekday,B
900,2025-01-13 22:59:00,21.39,24.26,439.0,755.3333333,0.003817582,1,22,Monday,Weekday, a
2264,2025-01-14 21:43:00,20.245,18.55,0.0,432.0,0.002715606,1,21,Tuesday,Weekday,C
1499,2025-01-14 08:58:00,21.2,21.995,0.0,631.0,0.003418882,0,8,Tuesday,Weekday,A
3411,2025-01-15 16:50:00,19.89,19.0,0.0,"442,5000",0.00272104,0,16,Wednesday,Weekday,B
6268,2025-01-17 16:27:00,19.39,26.89,0.0,467.0,0.003739306,0,16,Friday,Weekday,A 
6207,2025-01-17 15:26:00,19.46333333,27.2,0.0,462.6666667,0.003800081,0,15,Friday,Weekday,B
2776,2025-01-15 06:15:00,22.0,20.945,469.0,861.0,0.003418996,1,6,Wednesday,Weekday,A
4193,2025-01-16 05:52:00,21.5,18.7,37.0,439.0,0.002958482,0,5,Thursday,Weekday,C
4438,2025-01-16 09:57:00,20.0,24.7,0.0,443.0,0.003566367,0,9,Thursday,Weekday,C
2395,2025-01-14 23:54:00,21.29,20.96333333,453.0,788.3333333,0.003275814,1,23,Tuesday,Weekday,B
5385,2025-01-17 01:44:00,19.1,30.89,6.0,434.0,0.004221877,0,1,Friday,week end,C
7422,2025-01-18 11:41:00,20.5,33.59,0.0,678.5,0.005013811,0,11,Saturday,Weekend,C
3661,2025-01-15 21:00:00,19.79,19.2,0.0,444.0,0.002732733,0,21,Wednesday,Weekday,C
7514,2025-01-18 13:13:00,-30.0,33.0,0.0,543.0,0.004908225,0,13,Saturday,Weekend,A
1149,2025-01-14 03:08:00,22.89,26.2,582.5,1015.5,0.004522532,0,3,Tuesday,Weekday,B
1454,2025-01-14 08:13:00,22.025,24.0475,213.0,845.5,0.003934669,1,8,Tuesday,Weekday,B
96,2025-01-13 09:35:00,22.1,27.2,0.0,576.5,0.004474738,0,9,Monday,Weekday,B
7042,2025-01-18 05:21:00,21.89,36.95,444.0,1684.0,0.006016129,1,5,Saturday,Weekend, a
1007,2025-01-14 00:46:00,22.1,26.245,464.0,999.0,0.004316539,1,0,Tuesday,Weekday,B
1626,2025-01-14 11:05:00,21.0,0.1979,,472.0,0.003036726,0,11,Tuesday,Weekday,B
767,2025-01-13 20:46:00,20.89,23.0,0.0,449.0,0.003508143,0,20,Monday,Weekday,B
1065,2025-01-14 01:44:00,22.2,27.0,454.0,1116.25,0.00446894,1,1,Tuesday,Weekday,A
6415,2025-01-17 18:54:00,19.29,26.89,0.0,458.0,0.003715958,0,18,Friday,Weekday,C
5923,2025-01-17 10:42:00,19.39,27.445,0.0,"443,5000",0.003816957,0,10,Friday,Weekday,B
2533,2025-01-15 02:12:00,21.7,20.39,479.0,806.6666667,0.003267184,1,2,Wednesday,week end,A
5646,2025-01-17 06:05:00,19.84,26.55,33.5,421.75,0.003797054,0,6,Friday,Weekday,A
2202,2025-01-14 20:41:00,20.29,18.7,0.0,432.0,0.002745321,0,20,Tuesday,Weekday,A
361,2025-01-13 14:00:00,21.2,25.29,0.0,465.0,0.003934293,0,14,Monday,Weekday,A
2978,2025-01-15 09:37:00,20.6,,0.0,516.0,0.002887311,0,9,Wednesday,Weekday,C
3429,2025-01-15 17:08:00,19.84,19.0,0.0,437.0,0.00271258,0,17,Wednesday,Weekday,A
273,2025-01-13 12:32:00,21.34,25.7,0.0,480.0,0.004033195,0,12,Monday,Weekday,A
7614,2025-01-18 14:53:00,20.39,32.9,0.0,479.0,0.004876516,0,14,Saturday,Weekend,C
6842,2025-01-18 02:01:00,21.39,,478.0,1456.666667,0.005268044,1,2,Saturday,Weekend,C
3490,2025-01-15 18:09:00,19.79,19.29,0.0,448.0,0.002745599,0,18,Wednesday,Weekday,B
154,2025-01-13 10:33:00,21.7,26.89,0.0,526.0,0.004315936,0,10,Monday,Weekday,B
2544,2025-01-15 02:23:00,21.7225,20.315,541.5,806.25,0.003259607,1,2,Wednesday,Weekday,B
5472,2025-01-17 03:11:00,20.445,29.125,265.0,424.75,0.004327871,0,3,Friday,Weekday,A
7670,2025-01-18 15:49:00,20.29,32.9,0.0,470.0,0.004846247,0,15,Saturday,Weekend,B
6574,2025-01-17 21:33:00,19.39,0.25945,,468.0,0.003607133,0,21,Friday,Weekday,A
2493,2025-01-15 01:32:00,21.7,20.6,479.0,832.0,0.003301012,1,1,Wednesday,Weekday,C
7184,2025-01-18 07:43:00,-999.0,38.59,419.0,1992.5,0.006442602,1,7,Saturday,Weekend,B
786,2025-01-13 21:05:00,20.76,22.79,0.0,458.3333333,0.003448077,0,21,Monday,Weekday,A 
6054,2025-01-17 12:53:00,19.5,27.7,0.0,448.0,0.003879261,0,12,Friday,Weekday,B
6051,2025-01-17 12:50:00,19.5,27.7,0.0,447.0,0.003879261,0,12,Friday,Weekday,B
6702,2025-01-17 23:41:00,20.39,30.7,,850.0,"0,0045",1,23,Friday,Weekday,A
4624,2025-01-16 13:03:00,19.65,28.6,0.0,439.5,0.004043878,0,13,Thursday,Weekday,A
7149,2025-01-18 07:08:00,22.1,38.9475,433.0,2010.5,0.006427318,1,7,Saturday,Weekend,A
5266,2025-01-16 23:45:00,19.39,30.7,146.0,428.75,0.004272761,0,23,Thursday,Weekday,Room A
1479,2025-01-14 08:38:00,,0.235,0.0,746.6666667,,0,8,Tuesday,Weekday,B
7049,2025-01-18 05:28:00,21.9175,37.15,440.25,1727.5,0.006059271,1,5,Saturday,Weekend,A
3029,2025-01-15 10:28:00,20.39,,0.0,462.0,0.002829188,0,10,Wednesday,WeekDay,B
4058,2025-01-16 03:37:00,23.0,16.79,199.0,441.0,0.002910079,0,3,Thursday,Weekday,A
3264,2025-01-15 14:23:00,,18.7,0.0,434.0,0.002696288,0,14,Wednesday,Weekday,A
2752,2025-01-15 05:51:00,22.1,21.3925,486.5,908.5,0.003513935,1,5,Wednesday,Weekday,A
1660,2025-01-14 11:39:00,20.89,,0.0,,0.003063633,0,11,Tuesday,Weekday,A
2812,2025-01-15 06:51:00,21.745,21.675,460.0,917.25,0.003483859,1,6,Wednesday,Weekday,B
4082,2025-01-16 04:01:00,22.7,17.075,143.25,-999.0,0.00290614,0,4,Thursday,Weekday,B
1525,2025-01-14 09:24:00,21.245,20.79,0.0,563.5,0.003239585,0,9,Tuesday,Weekday,A
5666,2025-01-17 06:25:00,19.7,26.79,31.0,423.5,0.003798244,0,6,Friday,Weekday,B
3512,2025-01-15 18:31:00,19.79,19.29,0.0,441.0,0.002745599,0,18,Wednesday,Weekday,B
2217,2025-01-14 20:56:00,20.39,18.6,0.0,434.0,0.002747573,0,20,Tuesday,Weekday,room_b
4288,2025-01-16 07:27:00,20.6,0.21050000000000002,0.0,439.5,0.003152081,0,7,Thursday,Weekday,C
7065,2025-01-18 05:44:00,22.0,37.545,432.75,1792.0,0.006155544,1,5,Saturday,Weekend,B
1829,2025-01-14 14:28:00,20.2,21.2,0.0,446.5,0.003096814,0,14,Tuesday,Weekday,C
1592,2025-01-14 10:31:00,21.2,19.39,0.0,481.3333333,0.003012003,0,10,Tuesday,Weekday,B
1190,2025-01-14 03:49:00,22.29,26.2,524.0,891.0,0.004359593,0,3,Tuesday,Weekday,C
3768,2025-01-15 22:47:00,19.7,19.5,20.33333333,461.0,0.002760093,0,22,Wednesday,Weekday,A
4432,2025-01-16 09:51:00,20.0,24.5,0.0,444.0,0.003537326,0,9,Thursday,Weekday,A
3414,2025-01-15 16:53:00,19.89,19.0,0.0,4410.0,0.00272104,0,16,Wednesday,Weekday,A
3445,2025-01-15 17:24:00,19.79,19.05,0.0,441.0,0.00271129,0,17,Wednesday,Weekday,A
2292,2025-01-14 22:11:00,20.4725,19.0975,411.0,503.25,0.00283587,1,22,Tuesday,Weekday,A
3800,2025-01-15 23:19:00,19.89,19.4175,103.0,453.25,NA,0,23,Wednesday,Weekday,B
5348,2025-01-17 01:07:00,19.23,30.53333333,31.0,433.6666667,0.00420699,0,1,Friday,Weekday,B
1033,2025-01-14 01:12:00,22.1,26.5,469.0,1063.75,0.004358773,1,1,Tuesday,Weekday,A
7643,2025-01-18 15:22:00,20.29,32.9,0.0,467.0,0.004846247,0,15,Saturday,Weekend,C
1891,2025-01-14 15:30:00,20.245,20.55,0.0,440.0,-999.0,0,15,Tuesday,Weekday,B
2622,2025-01-15 03:41:00,21.5,19.5,500.6666667,668.6666667,0.003085676,1,3,Wednesday,Weekday,B
7345,2025-01-18 10:24:00,20.5,34.9,0.0,921.5,0.005210986,0,10,Saturday,Weekend,B
4940,2025-01-16 18:19:00,19.29,31.29,0.0,436.0,0.00432823,0,18,Thursday,Weekday,B
883,2025-01-13 22:42:00,21.32333333,24.1,433.0,693.3333333,0.003776691,1,22,Monday,Weekday,A
6628,2025-01-17 22:27:00,19.5,NA,,474.0,0.003738374,0,22,Friday,Weekday,B
5756,2025-01-17 07:55:00,19.39,27.2,0.0,421.0,0.003782676,0,7,Friday,Weekday,C
7328,2025-01-18 10:07:00,20.6,35.2,0.0,1008.0,0.005288956,0,10,Saturday,Weekend,A
6118,2025-01-17 13:57:00,19.5,27.2,0.0,450.5,0.00380881,0,13,Friday,Weekday,B
2058,2025-01-14 18:17:00,20.5,18.79,0.0,435.0,0.002794763,0,18,Tuesday,Weekday,B
4549,2025-01-16 11:48:00,19.89,27.1,0.0,438.5,0.003888314,0,11,Thursday,Weekday,A
3262,2025-01-15 14:21:00,,18.79,0.0,438.0,?,0,14,Wednesday,Weekday,C
4841,2025-01-16 16:40:00,19.39,30.92666667,0.0,439.3333333,0.004304527,0,16,Thursday,Weekday,B
2355,2025-01-14 23:14:00,20.89,19.79,433.0,654.0,0.003016154,1,23,Tuesday,Weekday,A
6601,2025-01-17 22:00:00,19.5,26.39,,470.3333333,0.003694712,0,22,Friday,Weekday,B
